ID_cliente,Cancelacion,Genero,Adulto_Mayor,Asociado,Dependientes,Antigüedad,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_En_Linea,Respaldo_En_Linea,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
4676-WLUHT,False,Masculino,False,False,False,54,False,Sin servicio telefonico,DSL,Si,Si,No,No,No,Si,Dos años,False,Transferencia bancaria (automatica),46.2,2431.95,1.54
4678-DVQEO,True,Femenino,False,False,False,1,True,No,DSL,No,No,No,Si,No,No,Mes a mes,True,Cheque electronico,52.2,52.2,1.74
4680-KUTAJ,False,Femenino,True,False,False,11,True,Si,DSL,Si,No,No,No,No,No,Mes a mes,True,Cheque electronico,55.6,580.8,1.853
4682-BLBUC,False,Masculino,False,True,False,44,True,No,DSL,No,Si,Si,Si,Si,No,Un año,True,Cheque electronico,70.95,3250.45,2.365
4683-WYDOU,False,Masculino,False,True,False,62,True,Si,Fibra optica,No,No,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),107.6,6912.7,3.587
4685-ERGHK,False,Masculino,False,False,False,57,True,Si,Fibra optica,No,No,No,No,Si,No,Un año,True,Cheque electronico,86.9,4939.25,2.897
4685-TFLLS,False,Masculino,False,True,True,18,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Transferencia bancaria (automatica),19.8,342.3,0.66
4686-GEFRM,False,Masculino,False,True,False,70,True,Si,Fibra optica,No,Si,Si,Si,No,Si,Dos años,True,Transferencia bancaria (automatica),98.7,6858.9,3.29
4686-UXDML,False,Femenino,False,False,False,21,True,Si,Fibra optica,No,Si,No,No,Si,Si,Mes a mes,True,Tarjeta de credito (automatica),99.85,1992.55,3.328
4690-LLKUA,True,Masculino,True,False,False,17,True,No,DSL,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,45.05,770.6,1.502
4690-PKDQG,False,Femenino,True,True,False,42,True,Si,Fibra optica,No,Si,Si,No,Si,No,Mes a mes,True,Cheque electronico,95.55,3930.6,3.185
4691-NEWPF,True,Masculino,False,True,False,11,True,No,DSL,No,No,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),45.9,521.9,1.53
4692-NNQRU,False,Femenino,False,True,False,21,True,No,Fibra optica,No,No,Si,Si,No,No,Un año,False,Cheque electronico,79.2,1742.45,2.64
4693-VWVBO,False,Femenino,False,False,False,3,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque electronico,19.55,61.05,0.652
4694-PHWFW,False,Femenino,False,False,True,8,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.95,170.9,0.665
4695-VADHF,True,Masculino,False,True,True,18,True,No,DSL,No,No,Si,No,No,Si,Mes a mes,False,Cheque electronico,57.45,990.85,1.915
4695-WJZUE,True,Femenino,True,False,False,2,True,Si,Fibra optica,No,No,Si,No,No,Si,Mes a mes,True,Cheque electronico,88.55,179.25,2.952
4697-LUPSU,False,Masculino,False,True,True,2,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque por correo,20.2,34.75,0.673
4698-KVLLG,False,Femenino,True,False,False,51,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Tarjeta de credito (automatica),19.6,967.9,0.653
4700-UBQMV,False,Masculino,False,True,True,21,True,Si,DSL,Si,No,No,No,Si,Si,Un año,True,Transferencia bancaria (automatica),75.9,1549.75,2.53
4701-AHWMW,True,Masculino,False,True,False,55,False,Sin servicio telefonico,DSL,No,No,Si,Si,Si,Si,Mes a mes,True,Transferencia bancaria (automatica),54.55,2978.3,1.818
4701-LKOZD,False,Femenino,False,False,False,70,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,False,Tarjeta de credito (automatica),89.75,6367.2,2.992
4701-MLJPN,True,Masculino,False,False,False,31,True,No,DSL,No,No,Si,Si,No,No,Mes a mes,True,Cheque electronico,55.25,1715.65,1.842
4702-HDRKD,False,Masculino,False,False,False,67,False,Sin servicio telefonico,DSL,Si,No,Si,Si,Si,No,Un año,True,Transferencia bancaria (automatica),49.35,3321.35,1.645
4702-IOQDC,True,Femenino,False,False,False,1,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,70.1,70.1,2.337
4703-MQYKT,False,Masculino,False,False,False,21,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,19.6,390.4,0.653
4704-ERYFC,True,Femenino,False,True,False,22,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,69.25,1554.0,2.308
4706-AXVKM,True,Femenino,True,False,False,11,True,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Tarjeta de credito (automatica),84.8,906.85,2.827
4706-DGAHW,False,Masculino,True,False,False,1,True,No,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,45.2,45.2,1.507
4707-MAXGU,False,Masculino,False,True,False,72,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Tarjeta de credito (automatica),25.85,1872.2,0.862
4707-YNOQA,False,Femenino,False,True,True,34,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,True,Tarjeta de credito (automatica),25.6,917.15,0.853
4709-LKHYG,False,Femenino,False,True,True,29,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque electronico,20.0,540.05,0.667
4710-FDUIZ,True,Masculino,False,True,False,56,True,Si,Fibra optica,No,Si,No,No,Si,Si,Un año,False,Tarjeta de credito (automatica),100.3,5614.45,3.343
4710-NKCAW,False,Masculino,False,True,True,5,True,Si,DSL,Si,Si,No,Si,No,No,Mes a mes,False,Tarjeta de credito (automatica),64.4,316.9,2.147
4712-AUQZO,False,Masculino,False,False,False,18,False,Sin servicio telefonico,DSL,Si,No,Si,No,No,No,Mes a mes,False,Cheque por correo,33.6,550.35,1.12
4712-UYOOI,False,Femenino,False,True,True,20,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque electronico,20.0,417.65,0.667
4713-LZDRV,True,Femenino,True,False,False,2,True,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,79.6,195.05,2.653
4713-ZBURT,False,Masculino,False,False,True,45,True,Si,Fibra optica,No,No,Si,No,Si,Si,Dos años,False,Transferencia bancaria (automatica),99.7,4634.35,3.323
4716-HHKQH,False,Masculino,True,True,False,20,True,Si,Fibra optica,No,Si,No,Si,Si,Si,Mes a mes,False,Cheque electronico,107.05,2172.05,3.568
4716-MRVEN,False,Femenino,False,False,False,29,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque por correo,20.0,599.3,0.667
4717-GHADL,False,Femenino,False,False,False,50,True,Si,DSL,No,Si,No,Si,Si,Si,Dos años,True,Cheque por correo,79.6,4024.2,2.653
4718-DHSMV,False,Femenino,False,False,False,11,False,Sin servicio telefonico,DSL,No,No,No,No,Si,No,Mes a mes,True,Cheque por correo,35.8,363.15,1.193
4718-WXBGI,False,Masculino,False,True,True,72,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),91.95,6614.9,3.065
4719-UMSIY,False,Masculino,False,False,True,6,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.65,100.9,0.655
4720-VSTSI,True,Femenino,False,False,False,44,True,Si,Fibra optica,No,Si,Si,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),84.8,3862.55,2.827
4723-BEGSG,False,Masculino,False,True,False,72,True,Si,DSL,Si,No,Si,Si,Si,Si,Dos años,False,Tarjeta de credito (automatica),86.65,6094.25,2.888
4724-WXVWF,False,Masculino,False,False,False,48,True,Si,Fibra optica,Si,No,No,Si,No,Si,Mes a mes,True,Cheque electronico,95.4,4445.3,3.18
4726-DLWQN,False,Masculino,True,False,False,50,True,Si,DSL,Si,Si,No,No,Si,No,Mes a mes,True,Transferencia bancaria (automatica),70.35,3454.6,2.345
4727-MCYZG,False,Masculino,False,False,False,1,True,No,DSL,No,No,No,No,No,Si,Mes a mes,False,Cheque por correo,55.55,55.55,1.852
4729-XKASR,True,Masculino,False,False,True,1,False,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,24.75,24.75,0.825
4730-AWNAU,False,Masculino,False,True,True,36,False,Sin servicio telefonico,DSL,Si,No,Si,Si,Si,Si,Un año,False,Tarjeta de credito (automatica),60.7,2234.55,2.023
4732-RRJZC,False,Masculino,False,True,True,7,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.25,144.35,0.675
4735-ASGMA,True,Masculino,False,False,False,26,True,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,98.35,2515.3,3.278
4735-BJKOU,False,Femenino,False,False,False,40,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,20.15,804.85,0.672
4737-AQCPU,False,Masculino,False,True,True,72,True,Si,DSL,Si,Si,Si,Si,No,No,Dos años,False,Tarjeta de credito (automatica),72.1,5016.65,2.403
4737-HOBAX,False,Masculino,False,True,False,63,True,Si,DSL,No,No,Si,Si,Si,Si,Dos años,False,Tarjeta de credito (automatica),79.8,5034.05,2.66
4741-WWJQZ,False,Femenino,False,True,False,2,True,No,Fibra optica,Si,No,No,Si,No,No,Mes a mes,True,Cheque electronico,80.15,194.55,2.672
4742-DRORA,False,Masculino,False,True,True,60,True,Si,Fibra optica,Si,No,Si,No,Si,No,Un año,True,Transferencia bancaria (automatica),95.4,5812.0,3.18
4742-TXUEX,False,Femenino,False,True,True,47,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Transferencia bancaria (automatica),19.3,890.5,0.643
4745-LSPLO,True,Masculino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.5,20.5,0.683
4747-LCAQL,False,Masculino,False,False,False,25,True,No,DSL,Si,Si,No,Si,Si,Si,Mes a mes,True,Cheque por correo,79.0,1902.0,2.633
4749-OJKQU,False,Femenino,False,False,False,4,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,75.65,302.35,2.522
4749-VFKVB,True,Femenino,False,False,False,1,True,Si,DSL,No,No,No,No,No,No,Mes a mes,True,Cheque por correo,50.1,50.1,1.67
4750-UKWJK,False,Femenino,True,True,False,37,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque por correo,19.6,727.8,0.653
4750-ZRXIU,True,Femenino,True,False,False,4,True,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,84.6,360.1,2.82
4751-ERMAN,False,Masculino,False,True,True,72,True,No,DSL,No,Si,Si,No,Si,Si,Dos años,True,Transferencia bancaria (automatica),75.4,5480.25,2.513
4753-PADAS,False,Femenino,False,True,False,67,True,Si,Fibra optica,No,Si,Si,No,Si,Si,Un año,True,Transferencia bancaria (automatica),105.7,6816.95,3.523
4759-PXTAN,False,Femenino,False,True,False,59,True,Si,DSL,No,Si,No,Si,Si,Si,Un año,True,Cheque electronico,80.1,4693.2,2.67
4759-TRPLW,True,Masculino,False,False,False,1,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,70.4,70.4,2.347
4760-THGOT,False,Femenino,False,True,False,43,True,Si,Fibra optica,Si,Si,No,No,No,Si,Mes a mes,True,Cheque electronico,94.1,4107.3,3.137
4760-XOHVN,True,Femenino,False,True,True,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.45,19.45,0.648
4762-XTUEC,True,Femenino,False,True,False,67,True,Si,Fibra optica,No,Si,Si,Si,Si,Si,Un año,True,Tarjeta de credito (automatica),109.7,7344.45,3.657
4763-PGDPO,True,Femenino,False,False,False,4,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,70.4,281.0,2.347
4765-OXPPD,True,Femenino,False,True,True,9,True,No,DSL,Si,Si,Si,Si,No,No,Mes a mes,False,Cheque por correo,65.0,663.05,2.167
4767-HZZHQ,False,Masculino,False,True,True,30,True,No,Fibra optica,No,Si,Si,No,No,No,Mes a mes,False,Transferencia bancaria (automatica),82.05,2570.2,2.735
4770-QAZXN,False,Femenino,False,False,False,13,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Tarjeta de credito (automatica),19.45,232.1,0.648
4770-UEZOX,False,Masculino,False,False,False,2,True,No,Fibra optica,No,Si,No,No,No,No,Mes a mes,True,Cheque electronico,74.75,144.8,2.492
4774-HHGGS,False,Masculino,False,True,False,30,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,19.05,637.55,0.635
4776-XSKYQ,False,Femenino,False,True,True,12,False,Sin servicio telefonico,DSL,No,No,No,Si,No,No,Un año,False,Tarjeta de credito (automatica),30.25,368.85,1.008
4778-IZARL,False,Masculino,False,True,False,63,True,No,Fibra optica,Si,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),110.1,6705.7,3.67
4779-ZGICK,False,Masculino,False,True,True,48,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,23.55,1173.35,0.785
4781-ZXYGU,False,Masculino,False,True,True,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Transferencia bancaria (automatica),20.15,20.15,0.672
4782-OSFXZ,False,Femenino,True,True,False,71,True,Si,DSL,Si,Si,Si,Si,No,Si,Dos años,True,Transferencia bancaria (automatica),82.7,5831.2,2.757
4785-FCIFB,False,Femenino,False,True,False,61,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,24.4,1417.9,0.813
4785-NKHCX,False,Masculino,True,False,False,5,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Transferencia bancaria (automatica),20.05,94.15,0.668
4785-QRJHC,True,Masculino,True,True,False,46,False,Sin servicio telefonico,DSL,No,Si,Si,Si,Si,Si,Un año,True,Transferencia bancaria (automatica),59.9,2816.65,1.997
4786-UKSNZ,True,Masculino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.2,20.2,0.673
4789-KWMXN,True,Masculino,False,True,False,47,True,Si,Fibra optica,Si,No,Si,Si,Si,Si,Un año,True,Tarjeta de credito (automatica),110.85,5275.8,3.695
4791-QRGMF,True,Masculino,False,True,False,59,True,Si,Fibra optica,No,No,Si,No,Si,Si,Un año,True,Transferencia bancaria (automatica),99.5,5961.1,3.317
4795-KTRTH,True,Femenino,True,True,False,5,True,Si,Fibra optica,No,Si,No,No,No,No,Mes a mes,True,Cheque electronico,81.0,371.65,2.7
4795-UXVCJ,False,Masculino,False,False,False,26,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Tarjeta de credito (automatica),19.8,457.3,0.66
4795-WRNVT,False,Femenino,False,False,False,40,True,No,DSL,Si,Si,No,No,Si,No,Mes a mes,False,Cheque por correo,65.1,2586.0,2.17
4797-AXPXK,True,Femenino,False,False,True,1,True,No,DSL,Si,Si,No,Si,No,No,Mes a mes,True,Cheque electronico,60.0,60.0,2.0
4797-MIWUM,False,Masculino,False,True,True,7,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Transferencia bancaria (automatica),20.25,174.7,0.675
4800-CZMPC,True,Femenino,False,True,True,48,True,Si,Fibra optica,Si,Si,No,No,Si,Si,Un año,True,Tarjeta de credito (automatica),103.25,5037.55,3.442
4800-VHZKI,True,Femenino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Cheque por correo,19.9,19.9,0.663
4801-JZAZL,False,Femenino,False,True,True,11,False,Sin servicio telefonico,DSL,Si,No,No,No,No,No,Mes a mes,True,Cheque electronico,29.6,346.45,0.987
4801-KFYKL,False,Masculino,False,False,True,8,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Transferencia bancaria (automatica),19.45,159.2,0.648
4803-AXVYP,True,Femenino,True,False,False,38,True,Si,Fibra optica,No,No,No,Si,Si,Si,Mes a mes,True,Cheque electronico,99.55,3734.25,3.318
4803-LBYPN,False,Masculino,False,True,True,34,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.8,635.9,0.693
4804-NCPET,False,Masculino,False,True,True,19,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,20.2,387.4,0.673
4805-ZRGEZ,True,Masculino,True,True,False,61,True,Si,DSL,No,Si,No,No,No,Si,Un año,False,Transferencia bancaria (automatica),64.05,3902.6,2.135
4806-DXQCE,False,Femenino,True,True,False,70,True,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos años,True,Cheque electronico,113.65,7714.65,3.788
4806-HIPDW,True,Femenino,False,True,False,1,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,68.95,68.95,2.298
4806-KEXQR,True,Masculino,False,False,False,4,True,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,79.9,324.3,2.663
4807-IZYOZ,False,Femenino,False,False,False,51,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Transferencia bancaria (automatica),20.65,1020.75,0.688
4808-YNLEU,False,Femenino,False,True,False,35,True,No,DSL,Si,No,No,No,Si,No,Un año,True,Transferencia bancaria (automatica),62.15,2215.45,2.072
